GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
AKAP11,5.340259599,4.06547753,4.26692893,5.168714233,4.121131475,5.012917238,4.109669795,3.681854018,4.067518258,5.254231207,4.580977568,4.338559906,3.784462104,5.262361743,4.994235753,3.415028482,4.419741124,3.771262318,4.715075172,4.654790671,3.561924844,4.133941575,4.429997508,4.08632521,5.256452145,4.351748454,3.889463808,4.089447303,3.852917713,3.912793552,4.696539173,4.127286595,3.863670893,4.890670424,5.302278833,4.623211368,5.126266694,5.48846038,5.251101745,4.993103692,5.681488621,4.819698835,4.639353734,4.135600535,4.769184599,3.941247192,4.857891446,4.401104786,5.600005053,4.004042893,5.185390853,4.613508079,4.773869767,4.54580161,3.619553869,4.043318255,3.403499517,4.32489699,3.752191955,3.785948049,3.671916066,5.006060099,5.126927441,3.182104295,4.109853633,4.215259238,4.569393872,4.010842485,4.635040411,4.545739842,3.230618051,4.490454608,4.379010931,5.123302001,3.747677413,6.181700899,4.497031083,4.830209681,4.830884033,3.258956039,5.373046093,4.392049469,4.422185897,4.198093349,4.352539619,3.578504028,4.818150103,4.327737656,4.383413996,4.047250449,4.87277952,3.059026411,3.855690765,4.777435497,4.56255383,4.619612556,5.311365059,5.023295279,4.117312711,4.85510767,4.173255383,4.800786032,4.154753313,4.981076311,4.336447646,4.63355327,3.952426761,4.32835539,4.94416035,4.372360137,3.622602428,4.331318268,4.353880781,4.577326098,5.016554262,4.911260147,5.00141495,4.161823203,4.413567005,4.861598119
AKAP13,4.518528844,4.443845313,3.755742179,4.074907841,4.348544044,2.846011836,2.862153795,3.461685707,3.08627425,4.686225969,3.15849861,4.053363352,3.45292484,4.888874729,3.157803674,3.230710266,4.102078586,4.061084921,3.536699481,4.174038826,1.556846284,2.38327574,3.811193562,3.587136926,3.794488649,3.119837548,3.022207998,3.441563155,3.371168515,3.18405808,4.152743186,2.987630112,3.000847334,3.671440579,4.415380099,4.061266413,3.083553787,4.103959161,4.053319904,4.376352902,4.906698223,3.994045629,4.265339373,3.631383712,2.972361807,4.199821514,3.502063223,3.692895819,3.468179254,3.472955597,2.989484195,3.989475113,3.426559974,2.7554431,2.250749397,4.007123724,3.283655131,3.167695117,1.578407414,3.789270186,3.611125155,4.468739698,3.929222896,2.170758318,4.345013082,4.260454786,2.345765377,2.08236197,3.318461465,2.704097304,3.212304743,3.193298651,4.223538393,3.635928479,4.1537486,3.84796685,3.912199551,3.715322328,3.779427832,3.397282731,4.140246953,3.522457558,3.536040463,4.171927354,1.766595162,3.985810066,3.780583072,3.489144701,3.630032634,3.101515615,3.596660885,2.0739573,1.975593504,3.826731514,3.681381796,4.348090749,3.937617461,3.806839582,2.825093619,3.975886936,5.213841058,3.339636254,3.941031169,3.250612981,3.465426006,4.301704696,2.99396414,3.404889501,4.342988456,3.021266505,2.578890421,3.010654537,3.859432909,4.441596352,2.852997588,3.776851468,3.771209487,3.823311187,3.900615673,4.313811788
AKT3,4.687407879,3.950645707,4.105962969,4.141301988,3.480213412,3.526557141,3.557250776,2.486044993,2.925904501,4.266299315,3.735597993,4.36044856,3.360813732,4.186278685,4.911269736,2.744699314,3.643983141,3.842848129,3.678162071,3.966153567,2.571312754,4.154907199,3.615922376,3.401603163,3.543879396,3.383856329,4.18173071,3.028109397,3.485078993,3.698518545,4.499227229,3.21496406,3.005525746,3.852438373,5.574540549,4.258074138,4.456096453,4.479877249,5.234995572,4.048994657,4.567855711,4.287981965,4.608466266,3.011227255,3.960900874,3.220887111,3.713574852,4.576582602,4.343571271,4.242267134,5.740347452,4.442863897,4.331096084,3.330658783,2.620562952,3.580495259,3.304686257,3.473812882,2.989375198,3.633779926,4.008271738,3.918891852,3.293576485,2.855830275,3.836863339,3.352744403,2.940956022,3.22527493,4.594835149,3.37822028,4.007482576,4.027791019,4.073743128,4.521653828,3.702192083,4.711863793,3.626532588,4.064779404,4.525693061,3.689478088,5.558766612,3.961817773,3.61644004,4.569120406,2.252688137,2.740215209,4.342611633,3.348898081,3.755592647,3.516368211,4.460801528,2.499654578,2.46553049,3.741326755,3.253066493,4.201578975,4.512283784,4.172295485,2.941932618,5.052881008,3.576860702,3.177614874,4.075541188,4.166273572,3.568664514,4.037144975,3.09364468,2.126113854,4.014346365,3.669763803,3.909437108,2.822750539,4.249369488,4.53257879,5.632404916,4.047800102,4.000486827,3.789645796,4.169211492,4.309154355
AMER1,1.887018289,1.781569545,0.968053878,2.230264508,2.293076147,0.826029786,1.217168663,0.968643756,0.99110003,2.194055524,1.648097244,2.634244749,1.505281211,1.849278733,2.159984327,1.248716983,1.933950258,1.595360434,1.242328116,1.969343923,0.777198757,1.358339994,1.479592742,1.436588294,2.165558254,1.3911078,1.721328908,1.291073058,1.574731263,1.211822119,1.724126354,1.217975141,1.254533577,1.220453786,2.246681702,2.028427705,2.067673132,2.100103022,1.663891078,1.249445341,2.382335243,2.089532048,2.465765552,1.027649495,1.693765712,0.945008328,1.487177608,2.301031531,2.646047421,1.48516918,2.676064261,2.701415981,1.792688798,1.568664514,1.087327052,2.341843463,0.794020696,1.619929424,0.699462794,0.834630322,1.580676144,1.801282843,1.63751751,1.252173413,3.774354845,1.523361219,0.948451338,1.1164313,2.21633069,1.483880254,1.511569242,1.641407302,2.091970578,1.905312386,1.525016463,2.908082731,2.418216939,1.322389683,2.098183716,1.391987626,3.063433912,1.506906555,1.469990138,1.923605597,0.619741659,1.385099662,2.254684738,1.655992884,1.776988289,1.210825223,1.647038149,1.167293692,0.809579079,1.881782066,1.811758719,1.916858765,2.09034535,1.858259558,1.027791019,2.850459408,2.696082866,1.567691462,2.204798045,1.339935493,1.252052275,1.909619516,1.635847241,1.592923408,1.737773277,1.190551652,2.586812772,1.273933569,1.940956022,1.756468257,3.155085363,1.934478759,1.528671329,1.283329168,2.523034962,2.267835392
AMMECR1L,4.721503907,4.781779346,4.042784398,5.460988233,4.554871224,3.738692188,4.203326466,3.682393511,3.781621998,5.274846822,5.221950528,5.147530576,3.894788667,4.539847417,5.369745643,3.884461166,4.910046643,5.01565813,4.898721091,5.044359145,3.851279308,4.05611527,4.704506819,4.561552208,5.284310537,3.928493504,4.508263836,4.318627765,4.556919836,4.5137497,4.868558371,3.787641414,4.192517709,4.64083491,4.76075853,5.152163134,5.114687681,5.394863935,4.549927872,5.155903013,5.419586082,4.629665528,5.304803056,4.057372287,4.49600848,4.487306258,4.706143719,4.925534264,5.11095617,4.462137412,5.129835257,4.975639357,5.001252797,4.816809594,4.34325857,5.231916195,4.453543918,4.916734587,3.553667688,4.400592576,4.86922491,4.710569523,5.000081149,3.965424143,5.214746523,4.579771493,4.141007637,4.314000384,4.935935853,4.327522106,4.834109462,4.604326383,4.870103284,4.430787051,4.50022843,4.955898617,4.154032259,4.35964064,5.162415499,4.071342222,5.334056921,4.665421197,4.395055943,4.877209274,3.599424921,4.080333617,4.566504667,4.681904604,4.924517998,4.416076316,5.355946553,4.373140082,3.780950455,4.868706517,4.597447745,5.447228729,4.967565202,4.871207895,3.872296883,4.928247132,5.386397112,4.618232781,5.070994618,4.148909707,4.438499126,4.725364894,4.586122202,4.13878171,4.998931108,4.582519875,5.059883039,4.506614636,4.722804799,4.847756437,5.377644358,5.302922181,4.756260081,4.626076957,5.090942326,5.452223117
AMPD2,4.763326583,5.173527238,4.587425002,5.17071426,5.225174654,4.366874704,3.89122474,4.477573719,4.24058147,4.978845428,4.350030417,4.876182939,4.879980166,4.710635642,4.591302419,4.899504357,4.804291097,4.929308125,4.689120211,5.026392861,3.119688175,3.860863504,4.666483931,4.901552378,4.969928671,4.462471189,4.550026412,4.541496254,4.684414816,4.428792288,4.775008388,4.48587116,4.450538247,4.750794064,4.403499517,5.007796499,4.471272016,4.752893068,4.880367177,5.009060468,5.050658409,4.662353636,5.190757068,4.390935896,4.901653737,5.169006995,4.701216345,4.885598767,5.556809506,4.240062408,5.201335883,5.503596796,4.265414391,4.361480634,4.274530045,5.00021188,3.825500723,4.477437722,3.308695791,4.838619032,4.617292605,5.291703005,4.491327218,4.099143688,6.10019135,5.103875259,3.269048112,3.449667014,4.4379734,3.719632501,4.788163657,4.498672124,4.640349067,4.540988167,4.157722846,5.037289964,4.45721341,4.250014115,4.678528311,4.715261916,5.018358213,5.0854544,4.129827016,4.77480814,2.930207464,4.271343499,4.757556689,3.988893692,4.543712395,4.307647099,4.686231573,4.457305356,4.000766228,4.098655361,4.488431458,4.564762267,4.587587019,4.42173497,4.030389053,5.097202031,4.619929424,4.501286269,4.872395394,4.851574159,4.231678162,5.044879308,5.006585277,4.098933223,4.903505913,4.008352423,4.954052034,4.548769516,4.561045025,4.985828278,5.108511912,5.030786298,4.598204394,4.79231398,5.485739163,5.315975535
ANAPC13,6.721119701,5.766343384,6.930173157,6.270050456,6.587910999,6.321257086,6.844055424,6.479261285,6.361129671,6.543984535,6.840782958,6.135852907,6.236563412,6.371203372,6.676129158,6.610274844,6.122767957,6.616979566,6.48026189,6.438429262,6.923095685,6.834333253,6.409862705,6.05775351,6.343059544,6.373089607,6.790128206,6.149204483,6.257269028,7.228540704,6.692552737,6.518934783,6.576925685,6.691665364,6.956901153,6.240201734,6.754152609,6.799481091,6.414450158,6.414042486,6.443959658,6.837702352,6.930291452,6.537940538,6.735596639,6.676676437,6.802304388,6.736263913,6.552144945,6.554066931,7.006283435,6.724318752,7.048279787,6.541220546,6.641980911,6.42355128,7.013159619,6.965860457,6.401478585,6.591541794,6.793416031,6.209205747,6.829215325,6.350246168,6.55988639,7.045274769,6.719050612,6.626506305,7.889527083,7.003349248,6.477988108,6.683497158,6.252444045,6.281920757,6.047304988,6.13472407,5.942983598,6.371630299,7.145489974,6.510476193,6.860360722,6.377505548,7.111162802,6.631222173,7.072736091,6.607327354,6.859411787,6.483504637,6.323388085,6.848870775,6.694208821,6.149375222,6.920812539,6.692100747,6.819788233,6.653527269,7.010107334,7.158392573,7.261996156,7.015350374,5.90068329,7.265347813,6.665064409,6.35158593,6.279879828,6.081039177,6.296139833,6.373705626,6.322364444,6.616935471,6.587178941,6.523361219,6.518421834,6.17357121,7.259633116,7.135092579,6.988360896,6.310243768,7.016122984,6.85681393
ANKRD28,3.717835419,4.207744515,2.935761456,4.296853819,3.611774361,2.678409997,3.369089533,2.940956022,3.3918227,3.628260338,3.335454672,4.063226802,2.969086007,4.057632222,4.180649152,2.317246174,3.992659681,3.480885503,4.064175813,4.087904069,2.418945512,3.620081965,3.92754569,3.373007799,4.363318283,3.962558277,3.971534357,2.861121654,2.948563471,3.398637677,3.484022092,2.670727054,3.730857295,3.273769495,4.183121229,3.582013987,3.879940969,4.99429007,3.784849435,3.606418538,4.349046751,3.909427507,4.950043755,2.760242241,3.380092173,3.306655966,3.695760024,4.205689655,3.718745198,3.177901851,4.609140315,3.396392428,3.744882263,3.187609409,2.876153464,3.564304995,1.730096466,3.821475528,2.675115862,3.039191046,3.227463845,4.343677858,3.268569135,2.487357715,3.486057868,4.055013397,2.944165036,3.189508317,5.307683525,3.569539699,3.515914256,4.005399988,5.160799206,4.234279044,3.925667181,4.404330943,3.688572038,3.732030359,3.951429269,2.791834904,4.006262113,3.646220272,3.392234981,4.69737907,2.563914676,3.952976485,4.357446438,2.737773277,3.758441768,3.428892762,3.927621538,2.553778259,2.368991789,3.80629312,3.534846004,3.988611982,4.595873596,3.600031822,3.472370791,4.582140476,3.191120426,3.44266488,3.88870429,3.233105775,3.405529534,3.92381474,3.84865799,3.142070287,3.781810813,3.061517008,3.600947642,2.850059287,5.047664889,4.286910711,4.558451327,3.717999879,3.903992679,3.918367151,3.997978812,4.141342865
ANKRD33B,1.960103902,1.654160541,2.017423112,1.747172537,2.019666336,2.156008221,0.768501947,0.952035304,0.913875539,2.469078466,0.496820231,1.453175137,1.968533172,2.10057404,1.423900825,1.113967146,1.478609468,1.728225294,1.296839139,1.598031651,0.439250781,0.921283979,0.970411945,1.750220591,1.244460884,1.131326075,1.286053134,0.979440058,0.780897977,0.76655276,1.983531776,1.659102536,0.87892148,1.169476093,1.248899107,1.340220425,1.671202777,2.640019294,1.407352751,1.656679413,0.767400556,2.107252652,1.360757558,1.069908349,1.709687653,0.969307081,2.254079999,1.717999879,1.344885295,0.625457537,2.393965276,2.010457613,0.770448505,0.433814084,0.149649582,0.544584299,0.356256516,1.333251974,0.859810565,1.014498127,1.229772477,1.384933947,0.596076424,0.513288603,1.869595077,1.086851688,0.891652488,0.598555773,1.162016633,0.777367109,0.985427565,1.727833346,1.311096174,1.927327605,1.738811063,1.655718181,2.434107763,1.34079012,1.696305473,1.390667686,2.530170648,1.468791822,1.659330923,1.910809399,0.28166858,1.41921526,1.532516454,0.795434491,1.092478087,1.583519084,0.698396303,0.920598197,0.298423712,1.668890656,0.944183781,1.127303106,1.916056195,0.693051993,0.684549469,1.724562965,1.637239266,0.668119125,1.690104161,2.22002033,1.258458623,2.950580391,2.162177804,2.363143036,2.432505154,0.512580879,1.244582661,0.717034778,1.702480243,1.884636991,3.23169352,1.495132299,1.697640395,0.933119364,1.293193889,1.374622206
AP1G1,5.15849861,4.50306882,4.045766213,5.569007966,5.011634284,4.244902277,4.433366778,4.121446487,4.25032495,5.485896915,5.126766412,5.234689079,4.163522884,5.315153186,4.839087864,4.628849402,5.239676807,5.075391435,5.092389286,5.382186505,4.10800583,4.383158211,5.201661303,4.693236032,5.231793344,4.797500713,4.48715831,4.272948845,4.283729203,4.586722717,5.190018223,3.720114264,4.389022945,4.869461828,5.325897255,4.647734707,5.358209864,5.627408396,5.203584884,5.257033254,5.672544147,4.97658818,5.491840272,4.364488389,4.808070939,4.699679328,4.263800634,5.420334177,5.687934106,4.75576354,4.567381164,4.981290989,5.496794671,4.776535679,4.093441862,5.228041349,3.981158532,5.232234792,3.390612662,4.770205329,4.2578253,5.318888021,5.269164091,4.2124137,4.136683578,5.28955416,4.557477487,4.498927371,5.216303526,3.842636968,4.708816277,4.872971545,5.174058807,5.097282108,4.175317004,5.607990103,4.679266143,5.071149119,5.364008551,4.532790714,5.654197784,4.681915845,4.952766869,5.469612515,3.924422983,4.098798509,5.188598736,4.972692654,4.961604808,4.981190505,5.299255649,3.659091116,3.956279732,5.101784524,5.080840973,4.818518269,5.363588123,5.305930405,4.548048155,5.508691686,4.708468683,4.986474649,5.280002365,4.482248111,4.678567746,5.110233769,4.967463758,4.693252762,5.236741337,4.695192093,4.539574496,4.58329041,4.964162939,5.191211251,4.454662852,5.536972947,5.375619869,4.76644675,5.464171602,5.555540103
AP2B1,8.137999365,6.563379339,7.096573908,7.897187776,6.415942844,7.155717868,7.057436192,5.986071839,5.701324485,7.792302265,7.584622075,7.793918636,7.309016983,7.160991765,7.950956501,6.385063414,7.530040301,6.955367443,7.132408217,7.747224913,6.52300045,6.869597544,6.937911659,7.214140352,7.542484808,7.265195889,7.437583141,6.857101429,6.609057554,7.160235496,7.876461693,6.980577176,6.561306277,7.313111591,7.687389682,7.118556995,7.805884427,8.031797678,7.3101565,7.415569395,7.865823572,7.571078344,7.876718296,6.817314989,7.590208269,6.825465106,7.42190156,7.846836774,7.615915757,7.30313413,7.833790152,6.609737236,7.507559985,7.516502164,6.970410795,7.541929846,7.054382911,7.508424691,6.604350107,7.207699621,7.183773318,7.578970404,7.581480053,6.527111008,6.797885856,7.693332922,6.868297843,6.694685221,7.96498712,6.833779402,7.089688814,7.333911169,7.527304967,7.539363566,6.815944253,8.034274601,6.886633058,7.16980878,7.468921307,6.878007984,7.961997728,7.409169423,6.803592573,7.728360682,6.361598187,6.869213804,7.625609495,7.604251501,7.638900687,7.638107152,7.926785212,6.847735144,6.808137887,7.74409986,7.390891198,7.803379462,7.720619806,7.652761814,6.758188563,8.415047502,7.14288922,7.272640981,7.576626436,7.32262583,6.779083707,7.316889712,7.740406148,7.08841513,7.570035554,7.086441986,7.570651908,7.247800323,7.80997644,6.934279414,7.618612351,7.805538818,7.818373187,7.288439776,7.874353739,7.517274906
AP4S1,2.974309037,2.140156953,2.266396773,2.120716881,1.956725789,2.6535416,2.364404342,2.591559746,2.143785225,3.012550796,3.247957886,2.886413577,2.503959271,2.442863897,2.435521921,2.93512025,3.185200532,2.958007433,3.111031312,2.951438594,2.981816129,3.07057824,1.883620816,2.639093213,2.034814366,2.087361,2.585323129,2.162757873,3.395501575,1.821995869,3.283551423,2.595599137,1.947067637,3.486006365,2.628470329,2.744031893,3.443938115,2.576643063,2.292163319,3.247198389,3.742954757,2.867204595,2.533937055,2.723798809,3.328305119,3.143262793,3.110095929,2.12386481,2.829301597,2.326479823,2.964343178,2.658280045,2.529321225,3.375261902,3.011424075,3.023716657,1.694033266,3.14937319,3.096278723,2.68457191,3.07751647,2.701837345,3.243181602,3.063813537,2.525918523,3.179208467,3.876123989,2.809908292,2.337397118,3.270663488,2.729161183,3.057432942,2.256135077,2.788831852,1.649891327,1.413864833,1.901919169,2.685087956,2.79819571,1.619647767,2.246438491,2.95454996,2.775155921,2.725479419,3.841822202,2.216920426,2.133497768,2.164721928,2.728072882,1.728181749,3.289022905,3.044201747,2.943114917,2.871567697,2.827209306,3.759038623,3.000558936,3.678770541,2.698307394,1.90126274,1.566133213,2.458749456,2.887486278,3.193125145,3.093543275,1.926796477,1.859850312,2.665824787,2.995176952,3.297484916,2.727680893,2.681426776,2.105577515,2.202511756,2.483235359,2.97717,3.413499308,3.585323129,1.907698279,3.334797075
AP5S1,3.662239686,3.610215776,4.077815519,4.236752816,3.748547105,3.439264081,3.621501,3.497893341,3.168208777,4.328477469,4.037514009,4.59589746,4.002882509,3.650029241,3.530944687,3.685446835,3.688370616,3.77201231,3.410178263,4.426103701,3.776809367,3.456898121,3.90931229,3.968606896,3.743407252,3.613437356,3.526644773,4.211277027,3.37313312,4.553409657,4.425224297,3.912803131,3.794457457,4.208267529,3.714959818,4.145701907,3.468778791,3.385182513,3.628307006,4.419235489,4.453557087,3.964361663,3.853197255,3.350666966,3.40465793,3.821087702,3.525066592,3.577888,3.824778034,3.460428046,3.254926562,3.645263573,3.772730248,3.655099907,4.343166168,4.347871134,4.401029674,3.533339078,3.663743099,3.642019914,4.376533498,3.570390066,3.871035355,3.879470525,3.118791606,3.963002397,4.324717012,3.684313818,3.799967993,4.281490546,4.159177062,3.631744562,3.363002823,3.27967929,3.586020089,2.8667102,3.323975269,3.300694831,3.22084069,3.92997085,3.62029315,3.828144102,3.142364421,3.518585494,3.802027737,3.353464448,3.801417366,4.30548176,3.396926676,4.460002026,4.295686296,3.785571475,4.332192338,4.249680461,3.851149355,3.834215672,3.892429886,3.7557849,3.730672559,4.064305175,3.307617958,3.958258057,3.827087332,3.778734244,3.60941221,3.833254438,4.007572276,3.898711418,4.371517045,3.375247999,4.341594431,4.068748188,3.93479954,3.811070226,3.758495069,4.376894622,3.750767272,3.564756171,4.36305891,3.851918907
APP,9.622678011,9.376020739,9.294007473,10.13361991,9.685503077,9.206008966,8.794389222,8.306471876,8.767669694,9.372559298,10.02695328,9.814434744,9.203394501,9.270315185,9.811677973,9.883877065,9.796716819,10.07854353,9.622147935,10.35072851,8.366109292,8.560419202,10.40510252,9.414300677,9.459018219,9.679763157,8.973693636,9.2043288,8.747419962,9.413228065,10.29328414,9.024356529,9.018292831,9.654195993,8.630237634,9.600101347,9.40173221,10.28160646,9.713527942,10.29732075,10.84329054,8.67249111,10.23290942,9.781345942,9.471143148,10.52919158,10.0308467,9.899464781,9.84327664,8.746346361,9.903342918,9.941335823,9.528152647,9.211556656,10.02528507,10.26971661,9.365219224,9.52637482,8.789350403,10.11639335,9.216707547,10.74849151,9.844179897,8.765258911,9.387183296,11.00652167,8.675873079,8.400451686,8.976245908,8.986111955,8.687671366,9.050722612,9.874484078,9.903918139,9.979749569,8.477748554,10.26149943,9.561304177,9.994623422,9.058866819,10.39733975,9.390613307,8.920011869,9.989713944,8.802278858,9.450909351,9.437611228,9.860332629,9.885609901,9.200364574,10.19152305,9.806532223,9.499232811,9.920885467,9.490074279,10.82794324,10.04978839,10.5609161,8.757923316,10.14168236,9.907831797,9.38751053,10.04535464,9.874716138,9.687314615,9.142634247,10.06008482,9.743503355,10.54836052,9.692605215,9.528373818,9.984108524,9.721583709,10.20440828,10.32511856,8.799870561,9.43284043,10.81753293,9.625441281,9.656551607
ARID1A,4.896388112,3.891205294,3.632500889,4.852023814,4.610587864,3.879950768,3.767125077,3.575626978,3.612600201,5.216268599,4.997464039,5.209332486,4.061041705,4.988539274,5.25134417,3.893983426,5.57473429,4.52469058,4.528333767,5.1619441,2.706397936,4.039033084,4.323370069,4.508675842,5.164504726,4.47198729,4.652440603,4.368873091,4.391912037,4.167277633,5.10664564,3.888645848,3.810453387,4.536519213,5.40639721,5.6379087,4.861682476,5.200127654,4.273605403,4.02179062,5.346166203,5.446312481,5.338078497,4.011245149,3.977719535,4.00032457,4.376630733,5.073623177,5.655795446,4.231317197,5.475084883,5.430178204,4.894366699,4.271985852,3.135288599,5.545952929,3.602468758,4.467338178,2.456490772,3.959640344,4.515649382,4.654223566,4.702735106,3.458644479,5.371203372,5.001680662,3.223839543,3.137831372,4.888962376,4.116739024,4.855815328,4.72611187,4.841001941,4.829469052,4.289251664,5.958689584,4.978122395,4.614332928,5.194197394,4.736469582,6.701822101,5.059480746,4.546845083,4.849323776,2.829443681,4.29987471,4.835383467,4.33893066,4.876944167,4.305160692,5.081011472,3.663652028,3.029364537,4.649707421,5.025737561,5.129555042,5.348342204,4.614038393,3.365342598,5.264236151,4.921083993,4.093577077,5.431191691,4.102691721,4.050997892,4.764935267,4.587964989,4.588276889,5.050745464,3.982874961,5.094160048,4.256754049,4.692873507,4.691294068,5.583194116,5.200778968,4.899199804,4.500049922,5.240169289,5.423769756
ARID3A,2.570948605,2.301997279,1.792813716,2.135305018,3.076251233,2.107721342,2.006333934,2.865166596,2.276198865,2.933364905,2.299098095,2.5478693,2.315595211,4.139379447,2.8162925,2.104605043,2.216485907,2.829139198,2.476070561,2.638027485,1.05595915,1.437174463,2.61543984,2.872533297,2.571239931,1.914143517,3.021923839,1.984334145,1.870384449,2.790792886,2.200096258,2.136421097,2.04565265,2.408277085,2.210451209,2.75433169,2.517099283,2.955796349,2.259875054,2.712617789,2.633989115,2.950953586,2.51717489,2.923301335,2.083111227,2.202260984,2.478945927,2.381809403,2.380701747,1.985281824,2.586092169,2.553950241,1.412618959,1.851878941,1.521955279,1.308535624,1.22200078,1.59674436,1.132247798,2.50624648,2.119887336,3.384947757,1.483364361,1.564378169,4.06692442,2.574319531,1.395446736,1.427123406,2.114333706,1.268075023,2.27100727,1.840322231,2.915578263,2.051789709,2.255289223,3.524113838,1.589955195,1.98812113,2.644202395,1.961067626,1.990628175,3.126923312,2.328376934,2.575070247,0.797096008,2.052902739,1.861598119,1.585058677,2.506195692,1.997111721,2.894468565,2.562523303,0.88424624,2.067363367,2.017850662,1.829524866,2.022296786,1.859770816,1.589523817,2.286555913,2.896233092,1.20739313,1.934327778,2.260296701,2.690417096,2.504391577,2.282825263,2.168642036,2.128788294,1.334911461,2.897104864,1.992188336,2.637934776,3.042994464,2.899349672,1.958323026,1.462994607,2.22595354,1.714399397,2.664232509
ARID3B,1.782869818,1.881312222,1.614003045,2.871922482,2.255953865,1.308943288,1.974786258,2.051232872,1.497842259,2.656565014,2.378761299,2.882877774,1.501056924,2.659993039,2.094945418,1.379177329,2.162757873,2.132346519,2.190772869,2.175332974,0.948002715,1.58183327,1.553950241,2.07244885,2.088650454,1.68683665,2.159661475,2.3305584,2.507820006,1.746054735,2.886530638,1.759411533,1.689343895,1.757919317,3.081475982,2.837842351,1.760348707,2.905562705,1.680459392,2.323831197,3.055317147,2.965895079,2.162532318,1.89677559,1.773616619,1.681224354,2.334968651,1.724082685,2.644340854,1.642886373,2.032100843,2.302728475,1.645747765,1.634035597,1.007554336,2.610629201,1.019559595,1.449640605,0.9509909,1.900026299,2.144960005,1.976363636,2.581592279,1.216547989,5.50027624,2.223329868,1.264956718,1.10440376,1.931493963,1.226446875,2.466809811,1.866868425,2.011137783,1.570851483,1.640019294,3.349903074,2.011459857,1.893206865,3.212678276,2.04260932,3.05046687,2.540473701,2.227956663,2.21119914,0.676538227,1.557091444,1.789437136,3.227047898,2.039384087,1.16542962,2.06008198,1.093154488,0.669026766,1.99095486,2.270678437,1.75668174,2.090548604,1.733093981,1.634918477,1.573956141,1.417758019,1.375512141,2.388740605,1.800578978,2.082634472,2.638166537,1.455386407,1.878725341,2.32803219,1.307661669,2.743450339,2.090582476,1.773743199,2.100775858,1.868291669,2.322245453,1.877665734,1.584481522,2.101179409,2.739048784
