GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
BRWD1,3.709213425,3.200221838,2.886881763,3.491699201,3.194875023,3.513857058,3.58045908,2.398596636,2.938831522,3.030124161,3.484550639,3.613307688,3.270528942,3.27482819,3.60814687,2.504493277,3.088853947,3.159952045,3.393278899,3.169636434,3.001171714,3.327126846,2.493032418,2.828854955,3.398199854,2.814447883,3.23676812,3.052450674,3.332149363,3.011406183,3.371740059,3.035483152,2.606371158,3.089396454,3.315537249,3.378206405,3.879862572,4.093974199,3.476550187,3.453965265,4.564494019,3.555263998,3.715772592,2.725741157,3.887291301,2.840584083,3.699673777,3.66106548,3.898885515,2.989429697,4.265444398,3.546462358,4.072423124,2.450907702,2.890582881,2.839072743,2.180752571,2.99387359,2.91850073,3.142413438,3.283418074,2.967223953,3.668595707,2.412537669,4.097930985,3.688963611,3.206471316,2.966245873,3.709114148,3.408603179,3.15553877,3.52747075,3.323701519,3.425513015,3.008719933,3.811933359,3.935469177,3.217106608,4.153926906,3.217060065,4.252196125,3.082242734,3.825907712,3.742167939,3.015087168,3.085067678,3.84709494,3.549718451,3.320975602,3.351910961,3.487216205,2.48516918,3.293753033,3.381643309,3.442585265,3.427337989,3.914181795,3.276064835,2.812416077,3.768332557,3.014141015,3.524640438,3.358635378,3.746645988,2.845750967,3.316638145,2.87503297,2.812210685,3.352956218,3.150884571,3.549422746,2.953227984,3.783854729,3.350115307,3.87530826,2.974272321,3.852318513,2.988902779,3.453464901,3.642077694
CAPZA2,6.319151844,7.024710844,7.075811773,6.615559018,6.967732338,6.550041809,7.26744778,7.0163782,6.854579192,6.711004748,6.646780452,6.115337103,6.133641609,6.470785752,6.78350511,7.76601932,6.677735143,6.780239223,7.118253813,6.833315167,7.324759309,6.817974936,7.153077726,6.852198643,6.468682686,7.01886336,6.462688758,6.139338514,6.63631865,6.803411754,6.242600601,6.487772519,6.300855871,6.819084397,5.977447083,5.915152771,7.126068411,7.165524087,6.350781868,7.005337104,6.629971456,6.928706676,6.762258445,6.822323536,7.160230453,7.030461889,7.9026169,7.056201996,6.863975607,9.84543391,6.601911895,6.206922532,6.901298948,7.360317743,7.163619489,6.73617866,7.837046323,7.524220427,6.716394219,6.86580378,6.570775603,6.551980435,6.35842967,7.315898573,6.032449129,6.873402277,7.748079443,7.362749528,6.666016595,7.517712688,6.15911448,5.992827334,6.662572964,5.706563705,6.248758722,5.950169766,6.209272043,5.83662858,5.365038082,5.484946922,6.556996449,5.911610098,5.908399827,6.468606124,8.290976792,5.878789089,6.801193585,5.588384839,6.145950482,6.486432821,7.077539969,6.544403469,7.506597182,6.388799143,6.56963691,7.44482275,6.824883661,6.762804569,8.142248511,6.339301318,6.236366329,6.950011084,6.471263886,5.999319068,6.871923714,6.094958081,7.222162151,6.785245817,6.515359227,7.739742137,5.999050665,6.585925479,6.745871935,6.137175601,6.289701696,6.878561055,7.084146137,6.871982836,6.245617353,6.718665752
CBX5,6.584941461,3.977124196,4.844224943,6.377104657,5.440340982,4.868923771,4.983855513,3.635568674,4.378823711,6.089271441,5.88916443,6.081005079,5.423840333,5.249270872,6.066552071,4.040033219,5.560956402,5.294264166,5.221792032,5.822951888,4.984648588,5.023313023,5.137417451,4.787850334,5.899330335,5.22954178,5.532195379,5.448134481,4.93593114,5.489539725,5.73934588,4.73877324,4.894439461,5.749617395,6.3990634,5.502133255,5.749778272,6.313655815,6.384531661,5.176709727,6.448734146,6.630671933,6.039956479,4.147640467,5.015033629,4.656187434,5.100859941,5.758841475,6.158078456,5.687127893,6.065893229,5.226169395,5.869888675,5.268838579,4.026720399,5.908851328,4.889030542,5.345690874,4.0426706,5.190034031,5.516875589,5.723877972,6.386088384,3.938982032,5.248652475,6.489322957,4.262553427,4.847029776,6.149797918,5.143658716,5.675282442,5.73028671,5.679561733,5.464955732,5.391097486,6.812658658,6.255757525,5.523295346,5.533105425,5.851584153,7.171307923,5.801401845,5.206342371,6.294536206,4.151858817,5.948913834,6.05593096,5.373954395,5.939431117,6.089445184,6.070483787,4.174518276,4.259852462,5.779304377,5.765158111,5.650368223,6.156014291,5.792675785,4.667693471,6.496914479,5.388933429,5.721998712,6.138071063,4.884089909,4.958151315,5.87292231,5.69236861,5.568469956,5.749864065,5.257810217,4.582200705,4.699079615,5.854584179,5.473452495,5.749539631,6.015410592,6.091103171,4.993837369,6.376688028,6.252158271
CCNT1,4.054570675,4.061560209,3.967712744,4.453919186,4.320578544,3.303824576,3.617380772,3.446401816,3.582941313,4.358712731,4.12651864,4.286807237,3.291190964,4.181492201,4.331117587,3.037276784,3.945364237,4.043886901,4.29837972,4.145220937,4.245130531,3.590661896,4.099328872,3.678601547,4.107302876,3.554993977,3.742351209,3.577549677,3.655821201,3.258609373,4.112591718,3.031624569,3.447380829,3.941641587,5.112024493,4.012747435,4.376450149,4.816737928,4.433346746,4.49873594,4.737870601,4.849799149,4.624317341,3.504900007,3.773785389,3.713552858,4.532104966,3.676222267,4.010690339,3.779774501,4.554177471,4.138707999,4.307107891,3.786094468,3.459077459,4.606104612,3.640366421,3.97630864,3.147306699,3.675149744,4.193819044,4.328965681,4.477625524,3.356017005,4.463864368,4.46165297,4.259686779,4.641494008,4.23944387,4.295554064,3.681943947,3.672979683,4.032532882,3.513301237,3.863314072,4.156396617,4.30332778,3.786293155,4.121438198,3.637076932,4.245335929,3.446587085,3.617803902,4.347091582,3.595443985,4.111865964,3.928465078,4.063054187,3.658120062,3.709169303,3.956790827,3.152475499,2.7950396,4.067492444,3.704827709,4.377332015,4.582574067,4.213028376,3.940796324,4.190488441,4.385541479,4.020377741,4.18628661,3.47282566,3.883347108,4.306043456,3.754652377,3.699451689,4.154413085,4.38195472,2.947666157,3.396858194,4.192367783,4.159596896,3.587473009,4.594016995,4.141269285,3.985482214,4.442538821,4.368440109
CEP89,4.218595202,3.677519518,3.981185938,4.885754934,3.870571861,2.563353406,3.863730354,2.736388401,3.157431827,4.194922287,4.3761306,4.672753447,3.237487238,3.279575297,4.704894092,3.387155718,4.143246464,4.391637135,3.757887324,4.470517343,3.85550141,3.272082927,4.010475516,4.071556751,4.238863271,3.49602766,3.800123353,4.142772841,4.520139339,3.988175678,4.258745035,3.398856538,3.934299468,3.536711912,3.994923613,3.897550233,3.879686164,4.219880978,3.050101135,4.065348273,4.806030126,3.929724731,4.452022091,3.002234446,3.775977615,3.674889961,3.717341926,4.06573601,4.746269764,4.083332524,4.010708239,3.716409311,4.553563253,4.843320615,4.244133556,4.20396851,3.399499253,3.877204365,2.9833676,3.662740998,4.409628537,4.369152365,4.437360921,4.270812968,4.535001589,4.590098958,3.744365642,3.438013336,3.886735471,3.841057311,4.204297251,3.887388793,3.557826675,3.586080156,3.875671955,4.003656202,3.871370556,3.691835625,4.118251736,4.382999187,4.738983955,4.049168962,3.241428362,3.698585218,3.29494417,3.614462504,3.854993017,3.446891405,3.822821907,3.118027423,4.823988771,4.416488481,2.875249274,4.600799009,3.846723968,4.189112917,3.953526,4.562846856,3.567082971,4.115615931,3.762370078,4.117312711,4.103077947,3.562450035,4.015105014,4.53397442,4.175875851,3.699440583,4.647751972,3.957524628,4.310209225,4.24495554,4.102599347,3.890641244,4.55424502,3.458736334,4.241222407,3.726722248,3.571349163,4.341850577
CXorf38,3.715915329,4.103749397,3.939988165,3.634326078,4.687536654,2.971902171,3.178093137,3.603572938,3.3808541,3.954763969,3.694791066,3.843039152,3.182104295,4.10440376,3.63144192,3.753551055,3.954559265,3.631395354,3.948077495,3.626205483,3.353591478,3.018758785,4.4622225,3.733245863,4.272508486,3.507566328,3.314522522,3.250461393,3.418000995,3.702779425,3.734438666,3.236385465,3.600614684,3.754812694,4.348133252,3.940223141,3.780383597,3.965137812,4.486534186,3.873134007,4.439131075,4.303013542,4.588834543,4.400175844,3.703133931,3.964925337,4.291706688,3.898750108,4.200676974,3.590997159,3.991154465,4.282958667,4.021843909,3.266411766,3.510531578,4.461528559,3.477496008,4.202268821,3.270947487,3.662535937,3.783121349,3.880989115,3.734915511,3.528646327,3.745312639,3.790761614,3.704916218,3.594787387,3.89528323,3.70701671,3.542889478,3.847465817,4.183049749,3.767961947,3.953628428,4.209921191,4.382971528,3.741898382,3.83334553,3.745215815,4.697217803,3.537755767,4.418021241,3.861399611,3.137487129,3.86710573,4.242480561,3.858160077,3.766149882,4.017565643,3.778155999,3.551405273,3.277880632,3.71550904,4.274530045,4.408222729,4.505802029,3.761295913,4.204250292,4.420185937,4.181277509,4.450162097,3.829321896,3.513326507,3.592014443,4.16606464,4.007365959,3.676662335,3.772972999,3.949534933,3.682348561,3.683965882,3.94913335,4.13148248,3.597698019,4.183446814,3.815114267,4.211861046,5.394157403,4.098402713
CYB5R3,8.123579812,7.432250409,6.872946928,7.381395862,6.984696432,7.163896183,7.169628417,6.501354747,5.933726058,7.434517311,7.641339378,6.99113065,6.912073774,7.598219285,7.206677408,7.183703855,7.603474279,7.38535683,7.00128095,7.452453767,6.13788464,6.719668091,8.062667348,7.409242416,7.431361372,7.251947217,7.535727169,7.217260772,6.25970749,7.51916209,7.274153548,7.096407347,7.506494043,7.025774098,6.156718177,6.976551522,6.569948242,6.844458469,7.294186037,6.724505668,7.116007033,6.235478166,6.844105654,7.100240769,7.033316172,7.626277774,6.258172154,6.461237136,6.815648433,7.301184301,7.332107282,6.921193513,6.67517092,7.433897522,6.932789943,7.485322969,6.748611506,7.516511619,5.779028534,7.654517171,6.598238642,7.687826357,7.108090538,6.81886334,6.258671553,6.744158404,5.751843948,6.555141267,7.620187562,6.1251758,6.465248038,7.540015642,7.369425478,7.437491594,6.803626151,7.675070685,7.432759019,6.83008796,7.334456544,6.686724618,6.264457614,7.959493713,6.536826897,6.895521966,5.630699596,6.605155014,7.090126185,6.182730033,7.505587691,6.59541713,6.586950847,7.196523443,7.142427734,7.281605529,7.335811042,7.550405115,7.375393109,6.510253053,6.672923127,8.135764685,7.733646511,7.586292623,6.824207771,7.409889004,6.991109103,7.111896211,7.38126347,7.058250464,7.313180537,6.780240535,7.362225269,7.366004786,7.114358695,6.989227583,7.315509172,6.680477677,6.826520523,7.558960953,7.223366556,7.379139198
CYLD,4.338552775,3.77123062,3.847104965,3.481867227,4.62230372,3.869506246,2.683224835,3.322952045,3.736897065,4.235987395,3.335426087,4.174118746,3.286866366,4.900659142,3.248944634,3.590937296,3.735186376,4.26304192,3.957311029,3.996307389,2.095114259,3.137323176,4.372589986,3.783362357,4.007966886,3.844496131,3.077977834,3.373355885,2.685671089,2.890388322,3.625527673,3.233397264,3.501107892,3.856278606,5.153817494,3.742114032,3.680414382,3.920579143,4.226693479,4.131235516,4.127195783,4.392447946,4.389181307,4.095882235,3.881067451,4.173663146,3.090311471,3.95641914,3.725730252,2.799170217,3.133218263,4.269624171,3.7756511,3.151842585,2.475863106,3.296985932,2.643232811,3.178443762,3.613826291,3.839546466,3.39092902,3.949581621,3.363927978,2.970872056,2.383828687,4.335125911,2.683741362,3.065675702,3.562266851,3.764303687,2.847255331,3.795673452,4.261786536,4.384471222,4.073760263,3.766605762,3.805447243,4.223932192,3.713002891,3.608371638,4.260040715,3.198368423,3.94602899,3.803723007,2.657274141,3.386700602,3.870009551,3.385941757,3.653392556,4.058325155,3.20572093,3.005076558,2.784776164,3.502661574,3.415501792,3.321235435,4.448557411,4.124501844,4.055282436,4.486965311,3.087479814,3.9184244,3.831218557,3.966347403,3.21541457,3.872060431,3.925458306,3.590110938,4.093382702,3.182438056,2.881938647,3.402613043,3.905533824,4.145196477,3.411019413,3.214155898,3.995005048,4.137003412,4.111123148,3.795870825
DHX33,4.764945879,3.792251501,3.901697175,5.358079723,3.808838074,3.469482278,3.971653907,2.969583376,3.683460664,4.829144273,4.783723795,4.533270544,4.213230617,3.930964367,4.743078668,3.22789507,4.157941072,4.038462521,4.617075102,4.89782126,2.962123277,3.925515275,3.909004998,4.012613366,4.717835419,3.920312358,4.257516077,4.436681564,4.120127954,3.929753131,4.60323465,3.424545918,4.004986703,4.209726282,4.398008264,4.738054418,4.690796996,5.248686627,4.030653895,4.770633503,5.259415619,4.553004087,4.644387004,3.436508343,3.881752705,3.910454456,4.64519439,4.821281628,4.593222285,4.147095001,5.143728093,4.160024678,4.73732442,3.629379936,3.46388398,4.777966705,3.662387819,4.315073462,2.765343789,4.010538176,4.672170726,4.49746547,4.890646107,3.224565132,4.692985063,4.681218731,3.246058393,3.265001741,4.858433632,3.65729701,4.602035165,4.263417571,4.480639967,4.319827445,4.39092902,5.505071561,4.613354841,3.946431437,5.260936465,4.287885954,5.675553445,4.460008581,4.356643877,4.730264969,3.530045765,4.595420114,4.703709817,3.871961897,4.632617212,4.463707457,4.998186475,3.75309103,3.525931048,4.751945682,4.462026135,5.013194242,4.945041113,4.851564165,3.566364622,4.411433025,4.457561461,4.424895222,4.931271745,4.010457613,3.980984949,4.630341397,4.183907272,4.444574312,4.599793852,4.317130379,4.356474859,4.410252901,3.978268861,4.443971257,4.584102639,4.329697689,4.52935871,4.452727206,4.751003031,5.102905837
DNAJC10,4.252135559,3.886891515,4.400592576,4.572125686,4.446117248,3.328649798,3.797967539,3.672425342,3.772265741,4.443341426,3.916065752,4.152150962,3.536239444,4.114550266,4.018963478,3.451606768,4.08007774,4.288343796,4.045888502,4.367175338,2.926303112,3.151144434,4.838099609,3.92688185,4.224441653,4.143703607,3.395803156,3.628540319,3.568992771,3.567338569,4.143254629,3.11305034,3.82075082,3.820771239,4.099067924,4.280258546,4.092351227,4.306940258,4.412361525,4.679496989,4.585665643,4.114508622,4.61505134,3.865899024,3.612953988,4.203068002,4.199931418,4.407604283,4.228757134,3.622403296,4.058212576,4.406366595,4.323917642,3.579204289,3.340932508,4.283099468,3.813011549,4.331834176,3.186009222,4.235627507,4.174326515,4.259573802,4.244849013,3.514450539,4.486006365,4.306670547,3.625504295,4.61949518,4.003665196,4.055508042,4.018829986,3.746291266,4.462039227,3.642897922,4.301653488,3.659947386,3.659639187,3.649305045,4.216594549,3.402994975,4.838467763,3.812559834,3.992605303,4.456589335,3.447922969,4.104663745,4.696700516,3.709830994,3.771325713,4.047974551,4.007850308,3.599008271,3.709147241,4.193685021,3.864552654,4.422677046,4.838351779,4.565237676,4.074882159,4.267670623,4.815334618,4.500776564,4.051459113,3.66104267,4.087658016,4.377915001,4.003539275,3.483970516,4.268269693,4.243120655,3.23157065,3.476459459,4.065951374,4.314167199,3.933591522,4.158692486,4.387893251,3.529096294,4.38327574,4.359148642
EEF1A1,10.60743722,11.72835316,11.24974741,11.2669472,10.74001564,10.89010746,11.12427191,11.37878487,10.0696968,11.08811761,10.85776815,11.04192378,10.8445487,10.53990285,11.66162981,10.88253737,10.2551504,11.28996803,11.52123349,11.44322739,11.40469816,11.41396487,10.85925577,11.26952296,10.53339778,10.26443509,10.9366018,10.28601061,11.41386473,10.98730331,11.28499016,10.53694459,9.874188031,10.59287119,9.860771961,10.23978658,11.22152743,11.13313084,9.870230308,10.69511256,11.43649991,10.9190569,10.87562128,10.71952145,10.77090328,10.95832875,11.56323761,10.68855779,10.73164844,11.39766116,11.30348539,10.70517826,10.96620253,12.06635029,12.05342828,11.4112372,11.80589257,11.24769157,10.93167087,10.62651242,10.56123887,11.31266517,10.79598727,11.63704033,12.0799949,11.24966203,12.06574775,11.5450876,11.19553086,11.75338617,10.19661036,10.05769544,10.79978915,10.41842631,10.09001778,10.75941961,10.16615919,11.65516356,10.11467558,10.41101189,10.9960231,10.36185333,9.990815348,10.83968644,11.65873075,9.453316528,10.67672756,10.37055218,10.35582931,10.43075862,11.4517223,11.55272265,11.46508352,11.63739225,11.11885427,10.62989234,11.2420031,11.72149284,11.19495312,10.73704136,11.05633072,10.1785451,10.65579437,10.33970261,11.39001447,10.73316128,10.61060207,11.23201924,11.53258571,11.71490317,11.00853864,10.7618807,11.26235299,10.21123163,11.61210462,10.82616933,10.72479989,11.13337395,9.88002518,10.49128262
ELP2,4.65082199,4.994647604,4.556141216,4.737102644,4.959654253,3.945205026,4.410185048,4.220360914,3.916027524,4.584854295,4.76192881,4.561802679,4.112591718,4.257372756,4.922735428,4.491109115,4.458946267,4.802027737,4.682809233,4.765916586,4.307326513,4.404671553,4.540740255,4.218409211,4.377609657,4.148332178,4.367070473,4.177901851,4.401623641,4.545288858,4.657954346,3.563841479,4.262651139,4.245320716,4.191175711,4.51080372,4.129109883,4.577446956,4.337589792,4.479747934,5.268123693,4.302165487,5.164001817,3.964629667,4.464988395,4.265241843,4.688157974,5.051398206,4.416529016,4.759672512,5.077174623,4.362210363,4.975148657,4.429281193,4.43674152,5.168589891,5.049953073,4.740695545,4.102036581,4.108056028,4.423880662,4.61125502,4.621073091,4.438425935,6.074723776,4.412977935,4.7005174,4.763087516,4.798226822,4.535325151,4.311161583,4.034154075,4.700289892,4.363570602,4.052928815,4.865978183,4.760699991,4.338887885,4.75000615,4.105837288,4.305591198,4.015265618,4.489478712,4.757727349,4.357397171,4.199334695,4.370059633,4.31427598,4.359127552,4.262042212,4.878926383,4.34694271,4.24522943,4.524784592,4.433400163,4.932684843,4.933690655,5.098221622,3.857971045,4.758265862,4.453405636,4.908371003,4.556049225,4.050484284,4.557287542,5.210934292,4.262884117,4.293510273,4.587749018,5.465236608,4.21364279,4.177064676,4.842455949,4.474741034,5.123359947,4.889726625,4.671961342,4.494479615,4.618009545,4.898058366
ENTPD4,4.315899478,4.831522603,3.331819848,4.902729639,4.402619864,3.693163535,3.401657769,3.722203692,4.011298829,5.026684993,3.702114491,4.490903811,3.603288069,4.694161451,4.26689146,3.627513457,3.515195201,4.224163787,4.301836366,4.294466363,2.666370307,3.814970764,4.70111097,4.028516111,4.199028386,3.709544298,4.277255779,3.664039041,3.892031522,3.368572811,4.759640558,3.458605111,3.870335126,3.965839683,4.816702094,4.427813981,4.359689831,4.975616431,4.627315001,4.440141617,4.872109695,4.199805812,4.027260232,4.147404395,4.142135656,4.044813751,4.219648693,4.299552392,3.850049283,3.630591854,5.186563944,4.26746089,3.98662027,3.457909428,3.078029088,4.197574496,3.093881265,3.303064702,2.158724796,3.876359776,4.11178252,4.260131068,3.858806577,2.988175678,5.381546412,3.289568914,2.953526,2.521126137,4.731764331,3.159451583,3.969472865,3.52133975,4.322490636,4.413553465,4.120750053,4.857184806,3.937815169,4.208883974,5.337265086,3.50440429,4.565773846,4.221938932,4.02122208,4.421566677,2.483364361,3.829017386,4.138388542,3.778597589,3.992170205,3.410015403,3.871222683,2.620351807,2.937174875,3.907669441,4.0256667,3.498072115,3.854693878,4.086112866,3.311008957,4.829403087,4.833760431,3.061672527,3.902015677,4.294444307,3.935780311,4.235987395,3.751453009,3.565987041,4.325631065,3.319617934,4.198313413,4.279946668,3.816282258,4.824472564,4.676081191,4.312737771,3.958434395,4.527420705,4.108917485,4.779060062
FKBP14,3.955833538,4.914837156,2.68014429,4.643838877,5.657977204,2.866670641,3.780184094,3.36232961,3.562388976,4.224734898,4.369236137,3.436574969,3.274768566,3.507984873,4.34616975,4.23944387,3.404044768,4.263312398,3.932297442,4.326616441,3.101868548,3.150185957,5.561048081,3.670942282,4.345971125,3.713585849,3.920645831,3.631674727,3.305853817,3.780887482,3.159031706,3.286851584,3.954047379,4.067905412,3.69113212,3.877479241,4.335290301,4.953134841,4.241756304,4.045416759,4.280028357,3.97776532,3.292369492,3.413160776,3.265511909,3.752084885,4.348381158,4.582616214,4.26983359,3.57881798,4.282647372,3.738627343,3.87645801,3.648062721,3.81246742,4.32966899,2.917240784,4.267505835,3.802865284,3.851189342,4.048741877,4.009606949,3.98922077,2.908832118,4.697178874,4.307647099,3.308186105,3.533775127,3.989720329,3.584361253,4.292847994,3.588552745,2.986101428,3.614179777,4.167919866,3.999503988,3.681786567,2.914851503,4.181396786,2.777325023,4.784692421,3.814345335,3.451026435,3.738508453,4.266906448,4.65168892,4.030618586,3.78730708,3.110413359,3.716914095,4.244384768,3.743590365,3.991426608,4.018358213,3.298203736,5.259212217,3.983878308,5.286781368,3.827697102,4.134878054,5.693383805,4.231739594,3.910147408,3.024993347,3.240909604,4.158094619,3.817387905,3.954801185,3.982163073,3.969463655,3.554552016,4.015961361,3.781328236,3.529283739,4.514223277,3.952389484,3.923253789,3.620820976,3.807622826,4.314906752
FKBP15,4.467677276,4.092824782,4.485066108,4.538693351,4.974249373,4.080290974,3.719161532,4.570481147,3.640505249,5.363812366,4.315348853,4.858145155,4.251052497,5.586428496,4.280028357,4.386107358,4.55782055,4.5700682,3.90069295,4.588816557,3.397447035,3.846563518,4.790214241,4.697556999,4.913784607,4.206963544,4.191325761,3.743633446,3.824319805,3.905129433,4.329547012,4.153416242,3.878421274,4.414534723,5.056015529,4.813416945,4.462641321,4.662211197,4.331827012,4.990746154,4.658954065,4.757823336,4.788309851,5.189785032,4.147168285,4.210544722,4.408562422,4.872784444,5.020626651,3.658976908,4.772038712,4.551337592,3.766224105,4.047311532,2.924213928,4.018331504,3.776988289,4.668147497,3.03040671,4.128045891,4.413160776,4.933185476,4.32380238,3.682629476,4.108691716,5.006585277,3.431007778,3.63350096,4.259475881,4.007527427,4.059208162,4.317195515,4.746791077,4.370833848,4.563493744,4.747467965,4.418830853,4.050606174,4.378067649,3.783257576,4.701415981,4.618520588,4.723334659,4.403144993,3.183232413,4.347006514,4.799242761,4.292634528,4.532877968,4.533432528,4.74530726,3.895787316,3.670194513,4.169371862,4.893163171,4.807478576,4.570845413,4.695754457,4.226978562,4.914205719,4.583133929,3.758740227,4.569819161,4.571452319,4.08518668,4.540634879,4.848342511,4.681291831,4.476420574,4.095612224,4.140181499,3.480200484,4.731997787,4.565530157,4.432231197,4.6615729,4.407461527,4.41829791,4.610516997,4.691053931
GFOD1,2.836853242,2.909331493,1.282499113,2.539382179,1.788184543,3.387017819,1.650350989,2.03396914,1.833780667,3.055126225,2.093120675,2.633477711,2.511392133,2.69280657,2.621829173,1.364572432,1.998592686,2.167614841,1.600412493,1.816681617,1.321581807,2.290512874,1.64362534,2.345907275,2.416461458,1.668073728,2.258699816,1.701593413,1.774165052,1.479592742,2.211572959,3.10349764,2.173543228,2.679153521,2.409445248,2.13320182,2.85525222,2.940918448,2.513541277,2.381643309,2.647038149,2.011245149,1.912074971,2.240039504,3.549903235,2.211946682,1.550999139,1.783456654,2.832545751,1.836408932,3.207080717,2.311125245,1.565987041,2.111732452,1.030618586,1.83737816,1.163305501,1.384602458,1.664300785,1.709908171,1.690014739,1.662843517,1.229034117,1.035764654,1.113767166,1.911269736,1.309816467,0.815985227,2.323831197,1.09328973,2.064882852,2.978525142,2.679401277,3.067019106,2.132050336,2.390915266,1.309117966,2.237410753,3.587160935,1.184089827,2.771463058,2.339536494,1.574004598,2.53776819,0.953972908,1.917775441,2.142968842,2.026870865,2.78014209,2.036679154,2.184946732,1.173255383,0.860049033,2.541663512,2.482435288,2.410585333,3.258262624,1.457436698,1.439303981,2.853536626,1.967131709,1.181802255,2.53565486,4.055299791,2.658759888,2.133234706,2.224781194,1.880254513,2.157949154,1.28433645,2.780373097,1.838871111,1.979476643,2.764431087,3.479760866,1.525968621,2.564061058,1.867659289,1.354508581,2.720015735
GOLGA3,4.781349221,4.323391688,3.84865799,5.26187302,5.363335807,3.793417332,3.485838967,4.01799315,4.004717106,5.212853337,4.427827387,4.787536943,4.128285151,4.893624319,4.347403453,3.568676673,4.750418921,4.243570075,4.760673381,4.761923493,2.846814213,3.455281185,4.875445885,4.429515541,4.884827445,3.890232656,4.452107777,4.791360879,4.533656784,4.116472888,4.836348334,4.058610893,4.397385423,4.459805359,5.466982693,4.665125538,4.36042749,5.050828161,5.130778522,4.69823515,5.076704452,4.829631414,4.753797054,3.983641216,3.973427598,4.286725931,4.747876093,4.647078455,4.866235421,3.869150866,4.631820212,4.675511104,4.55496329,3.435095152,3.287620044,4.774354845,3.104202449,4.033264406,2.721110129,4.22637751,4.530501538,4.896107126,4.680436887,2.925695661,5.856049476,4.603009081,3.237609605,3.22122749,4.423141128,3.622145555,4.519428679,4.323449336,4.634233131,4.653312295,4.923348881,5.335747634,4.806623084,4.189927323,5.026618605,4.595073939,4.883029346,4.914521472,3.948170965,5.103359154,2.946075792,4.400025518,4.653094421,4.476005734,4.511347852,4.239344573,4.366084369,3.772360766,2.983276384,4.168144579,4.205329949,4.486218804,4.766017332,4.091919818,3.263184679,4.960094632,5.074406958,3.660917211,5.158526885,4.344231984,4.307974897,5.242354795,4.759534039,4.432277974,4.821684707,3.279619866,5.341626452,4.5293837,4.762763385,5.114904187,4.684066904,4.913363372,4.08486365,4.249581867,4.833294924,5.083094203
